x,y,group,side,descri
39.06568133114968,73.72235148795201,22.0,2.0,cercle 3pts
39.2537827520118,73.90064687033264,22.0,2.0,cercle 3pts
39.43962430502921,74.08129654534115,22.0,2.0,cercle 3pts
39.62317652592867,74.26427187185125,22.0,2.0,cercle 3pts
39.80441031339937,74.44954384001596,22.0,2.0,cercle 3pts
39.98329693370687,74.63708307586694,22.0,2.0,cercle 3pts
40.15980802524861,74.82685984597157,22.0,2.0,cercle 3pts
40.333915603050585,75.01884406214711,22.0,2.0,cercle 3pts
40.50559206320416,75.21300528623095,22.0,2.0,cercle 3pts
40.6748101872426,75.40931273490654,22.0,2.0,cercle 3pts
40.84154314645634,75.60773528458381,22.0,2.0,cercle 3pts
41.00576450614664,75.80824147633378,22.0,2.0,cercle 3pts
41.16744822981663,76.0107995208761,22.0,2.0,cercle 3pts
41.32656868329923,76.21537730361922,22.0,2.0,cercle 3pts
41.483100638821426,76.4219423897519,22.0,2.0,cercle 3pts
41.63701927900391,76.63046202938563,22.0,2.0,cercle 3pts
41.7883002007958,76.84090316274695,22.0,2.0,cercle 3pts
41.93691941934365,77.05323242541894,22.0,2.0,cercle 3pts
42.08285337179407,77.26741615363096,22.0,2.0,cercle 3pts
42.22607892102954,77.48342038959592,22.0,2.0,cercle 3pts
42.36657335933668,77.70121088689405,22.0,2.0,cercle 3pts
42.50431441200645,77.92075311590256,22.0,2.0,cercle 3pts
42.639280240865716,78.14201226927013,22.0,2.0,cercle 3pts
42.77144944773953,78.36495326743545,22.0,2.0,cercle 3pts
42.90080107784375,78.58954076418891,22.0,2.0,cercle 3pts
43.027314623107344,78.81573915227654,22.0,2.0,cercle 3pts
43.15097002542376,79.04351256904542,22.0,2.0,cercle 3pts
43.27174767983112,79.27282490212949,22.0,2.0,cercle 3pts
43.38962843762047,79.50363979517499,22.0,2.0,cercle 3pts
43.504593609371696,79.73592065360465,22.0,2.0,cercle 3pts
43.61662496791665,79.96963065041945,22.0,2.0,cercle 3pts
43.72570475122898,80.2047327320375,22.0,2.0,cercle 3pts
43.831815665240235,80.4411896241686,22.0,2.0,cercle 3pts
43.93494088658171,80.67896383772397,22.0,2.0,cercle 3pts
44.03506406525174,80.91801767475992,22.0,2.0,cercle 3pts
44.13216932720792,81.1583132344547,22.0,2.0,cercle 3pts
44.22624127688382,81.39981241911747,22.0,2.0,cercle 3pts
44.31726499962993,81.64247694022848,22.0,2.0,cercle 3pts
44.405226064078235,81.88626832450964,22.0,2.0,cercle 3pts
44.490110524430335,82.13114792002412,22.0,2.0,cercle 3pts
44.57190492266838,82.37707690230454,22.0,2.0,cercle 3pts
44.65059629068884,82.62401628050833,22.0,2.0,cercle 3pts
44.726172152358515,82.87192690359957,22.0,2.0,cercle 3pts
44.79862052549256,83.12076946655621,22.0,2.0,cercle 3pts
44.86792992375422,83.37050451660168,22.0,2.0,cercle 3pts
44.934089358475894,83.62109245945989,22.0,2.0,cercle 3pts
44.9970883404014,83.87249356563278,22.0,2.0,cercle 3pts
45.05691688134892,84.1246679766992,22.0,2.0,cercle 3pts
45.11356549579463,84.37757571163426,22.0,2.0,cercle 3pts
45.16702520237658,84.63117667314816,22.0,2.0,cercle 3pts
45.21728752531861,84.8854306540434,22.0,2.0,cercle 3pts
45.26434449577418,85.14029734358942,22.0,2.0,cercle 3pts
45.30818865308978,85.3957363339137,22.0,2.0,cercle 3pts
45.348813045987754,85.65170712640823,22.0,2.0,cercle 3pts
45.38621123366845,85.90816913815033,22.0,2.0,cercle 3pts
45.420377286831325,86.1650817083369,22.0,2.0,cercle 3pts
45.45130578861502,86.42240410473104,22.0,2.0,cercle 3pts
45.478991835456185,86.68009553011984,22.0,2.0,cercle 3pts
45.503431037866925,86.93811512878267,22.0,2.0,cercle 3pts
45.5246195211307,87.19642199296864,22.0,2.0,cercle 3pts
45.54255392591668,87.45497516938227,22.0,2.0,cercle 3pts
45.5572314088123,87.71373366567649,22.0,2.0,cercle 3pts
45.56864964277413,87.9726564569518,22.0,2.0,cercle 3pts
45.57680681749679,88.23170249226048,22.0,2.0,cercle 3pts
45.58170163969993,88.4908307011151,22.0,2.0,cercle 3pts
45.58333333333333,88.75,22.0,2.0,cercle 3pts
31.0,19.0,23.0,1.0,cercle LF haut
30.999524364608884,19.07554732599074,23.0,1.0,cercle LF haut
30.99809753384522,19.151082674320833,23.0,1.0,cercle LF haut
30.995719733926062,19.226594069228625,23.0,1.0,cercle LF haut
30.992391341840023,19.30206953875017,23.0,1.0,cercle LF haut
30.98811288528745,19.377497116617317,23.0,1.0,cercle LF haut
30.982885042596806,19.45286484415489,23.0,1.0,cercle LF haut
30.97670864261708,19.52816077217671,23.0,1.0,cercle LF haut
30.96958466458642,19.603372962880048,23.0,1.0,cercle LF haut
30.96151423797685,19.678489491738322,23.0,1.0,cercle LF haut
30.952498642315206,19.75349844939167,23.0,1.0,cercle LF haut
30.94253930698028,19.82838794353513,23.0,1.0,cercle LF haut
30.931637810976188,19.90314610080408,23.0,1.0,cercle LF haut
30.919795882682042,19.977761068656733,23.0,1.0,cercle LF haut
30.9070153995779,20.052221017253288,23.0,1.0,cercle LF haut
30.893298387947127,20.126514141331477,23.0,1.0,cercle LF haut
30.878647022555118,20.200628662078266,23.0,1.0,cercle LF haut
30.86306362630451,20.2745528289973,23.0,1.0,cercle LF haut
30.846550669866893,20.348274921771893,23.0,1.0,cercle LF haut
30.829110771291095,20.421783252123237,23.0,1.0,cercle LF haut
30.810746695588115,20.495066165663513,23.0,1.0,cercle LF haut
30.79146135429273,20.56811204374364,23.0,1.0,cercle LF haut
30.77125780500188,20.640909305295352,23.0,1.0,cercle LF haut
30.75013925088993,20.713446408667334,23.0,1.0,cercle LF haut
30.728109040200795,20.785711853455066,23.0,1.0,cercle LF haut
30.705170665717098,20.857694182324185,23.0,1.0,cercle LF haut
30.681327764206415,20.929381982826975,23.0,1.0,cercle LF haut
30.65658411584467,21.000763889211765,23.0,1.0,cercle LF haut
30.63094364361682,21.071828584224896,23.0,1.0,cercle LF haut
30.60441041269488,21.14256480090503,23.0,1.0,cercle LF haut
30.5769886297934,21.21296132436948,23.0,1.0,cercle LF haut
30.54868264250253,21.28300699359225,23.0,1.0,cercle LF haut
30.519496938598717,21.35269070317358,23.0,1.0,cercle LF haut
30.489436145333187,21.42200140510065,23.0,1.0,cercle LF haut
30.458505028698326,21.49092811049919,23.0,1.0,cercle LF haut
30.42670849267206,21.559459891375706,23.0,1.0,cercle LF haut
30.394051578440333,21.62758588235006,23.0,1.0,cercle LF haut
30.36053946359787,21.69529528237814,23.0,1.0,cercle LF haut
30.32617746132729,21.76257735646428,23.0,1.0,cercle LF haut
30.29097101955672,21.82942143736328,23.0,1.0,cercle LF haut
30.254925720096068,21.895816927271618,23.0,1.0,cercle LF haut
30.218047277752028,21.961753299507688,23.0,1.0,cercle LF haut
30.18034153942205,22.02722010018076,23.0,1.0,cercle LF haut
30.141814483167334,22.092206949848382,23.0,1.0,cercle LF haut
30.10247221726504,22.15670354516201,23.0,1.0,cercle LF haut
30.062320979239843,22.22069966050052,23.0,1.0,cercle LF haut
30.021367134875007,22.284185149591472,23.0,1.0,cercle LF haut
29.97961717720313,22.347149947119718,23.0,1.0,cercle LF haut
29.937077725476694,22.409584070323223,23.0,1.0,cercle LF haut
29.893755524118617,22.471477620575786,23.0,1.0,cercle LF haut
29.849657441652962,22.532820784956414,23.0,1.0,cercle LF haut
29.804790469615963,22.593603837805112,23.0,1.0,cercle LF haut
29.759161721447548,22.653817142264842,23.0,1.0,cercle LF haut
29.71277843136355,22.713451151809394,23.0,1.0,cercle LF haut
29.665647953208737,22.772496411756958,23.0,1.0,cercle LF haut
29.617777759290917,22.830943560769093,23.0,1.0,cercle LF haut
29.569175439196222,22.88878333233494,23.0,1.0,cercle LF haut
29.51984869858583,22.94600655624037,23.0,1.0,cercle LF haut
29.46980535797426,23.002604160021896,23.0,1.0,cercle LF haut
29.419053351489474,23.05856717040505,23.0,1.0,cercle LF haut
29.367600725614956,23.113886714727045,23.0,1.0,cercle LF haut
29.31545563791399,23.168554022343525,23.0,1.0,cercle LF haut
29.26262635573629,23.22256042601907,23.0,1.0,cercle LF haut
29.209121254907302,23.275897363301368,23.0,1.0,cercle LF haut
29.1549488184002,23.328556377878748,23.0,1.0,cercle LF haut
29.100117634991,23.380529120920873,23.0,1.0,cercle LF haut
29.044636397896824,23.43180735240243,23.0,1.0,cercle LF haut
28.98851390339763,23.482382942409515,23.0,1.0,cercle LF haut
28.93175904944164,23.53224787242862,23.0,1.0,cercle LF haut
28.874380834234564,23.581394236617918,23.0,1.0,cercle LF haut
28.816388354813018,23.629814243060686,23.0,1.0,cercle LF haut
28.75779080560221,23.67750021500069,23.0,1.0,cercle LF haut
28.698597476958213,23.724444592059296,23.0,1.0,cercle LF haut
28.638817753695044,23.770639931434122,23.0,1.0,cercle LF haut
28.578461113596717,23.81607890907906,23.0,1.0,cercle LF haut
28.517537125914604,23.86075432086548,23.0,1.0,cercle LF haut
28.456055449850275,23.904659083724393,23.0,1.0,cercle LF haut
28.39402583302408,23.947786236769453,23.0,1.0,cercle LF haut
28.331458109929702,23.99012894240055,23.0,1.0,cercle LF haut
28.26836220037496,24.031680487387902,23.0,1.0,cercle LF haut
28.204748107909055,24.072434283936396,23.0,1.0,cercle LF haut
28.140625918236577,24.11238387073004,23.0,1.0,cercle LF haut
28.076005797618443,24.15152291395639,23.0,1.0,cercle LF haut
28.0108979912601,24.189845208310736,23.0,1.0,cercle LF haut
27.9453128216872,24.22734467797992,23.0,1.0,cercle LF haut
27.879260687109,24.264015377605638,23.0,1.0,cercle LF haut
27.812752059769785,24.299851493227035,23.0,1.0,cercle LF haut
27.745797484288552,24.33484734320249,23.0,1.0,cercle LF haut
27.6784075759872,24.368997379110404,23.0,1.0,cercle LF haut
27.610593019207528,24.40229618662888,23.0,1.0,cercle LF haut
27.542364565617277,24.434738486394142,23.0,1.0,cercle LF haut
27.473733032505514,24.466319134837544,23.0,1.0,cercle LF haut
27.404709301067612,24.49703312500106,23.0,1.0,cercle LF haut
27.335304314680066,24.526875587331116,23.0,1.0,cercle LF haut
27.26552907716549,24.555841790450632,23.0,1.0,cercle LF haut
27.195394651048016,24.583927141909157,23.0,1.0,cercle LF haut
27.12491215579937,24.611127188910984,23.0,1.0,cercle LF haut
27.05409276607596,24.63743761902111,23.0,1.0,cercle LF haut
26.982947709947158,24.66285426084897,23.0,1.0,cercle LF haut
26.91148826711516,24.687373084709765,23.0,1.0,cercle LF haut
26.839725767126648,24.71099020326338,23.0,1.0,cercle LF haut
26.767671587576537,24.73370187213066,23.0,1.0,cercle LF haut
26.695337152304123,24.755504490487112,23.0,1.0,cercle LF haut
26.622733929581873,24.776394601633772,23.0,1.0,cercle LF haut
26.5498734302972,24.796368893545235,23.0,1.0,cercle LF haut
26.47676720612746,24.815424199394787,23.0,1.0,cercle LF haut
26.403426847708495,24.833557498056482,23.0,1.0,cercle LF haut
26.329863982796994,24.850765914584116,23.0,1.0,cercle LF haut
26.25609027442696,24.86704672066705,23.0,1.0,cercle LF haut
26.182117419060614,24.882397335062763,23.0,1.0,cercle LF haut
26.10795714473395,24.896815324006084,23.0,1.0,cercle LF haut
26.03362120919732,24.91029840159509,23.0,1.0,cercle LF haut
25.95912139805133,24.922844430153475,23.0,1.0,cercle LF haut
25.88446952287824,24.934451420569516,23.0,1.0,cercle LF haut
25.80967741936934,24.945117532611395,23.0,1.0,cercle LF haut
25.73475694544842,24.954841075218994,23.0,1.0,cercle LF haut
25.6597199793918,24.96362050677198,23.0,1.0,cercle LF haut
25.584578417945036,24.97145443533423,23.0,1.0,cercle LF haut
25.509344174436784,24.978341618874527,23.0,1.0,cercle LF haut
25.434029176889993,24.984280965463455,23.0,1.0,cercle LF haut
25.35864536613077,24.989271533446527,23.0,1.0,cercle LF haut
25.283204693895215,24.993312531593503,23.0,1.0,cercle LF haut
25.20771912093454,24.9964033192238,23.0,1.0,cercle LF haut
25.132200615118762,24.998543406308087,23.0,1.0,cercle LF haut
25.056661149539224,24.99973245354598,23.0,1.0,cercle LF haut
24.981112700610343,24.999970272419837,23.0,1.0,cercle LF haut
24.905567246170804,24.999256825224624,23.0,1.0,cercle LF haut
24.830036763584538,24.997592225073923,23.0,1.0,cercle LF haut
24.754533227841744,24.994976735881984,23.0,1.0,cercle LF haut
24.679068609660344,24.991410772321878,23.0,1.0,cercle LF haut
24.603654873588066,24.98689489975977,23.0,1.0,cercle LF haut
24.528303976105526,24.98142983416525,23.0,1.0,cercle LF haut
24.453027863730593,24.97501644199787,23.0,1.0,cercle LF haut
24.377838471124313,24.96765574006972,23.0,1.0,cercle LF haut
24.30274771919874,24.959348895384245,23.0,1.0,cercle LF haut
24.22776751322693,24.950097224951225,23.0,1.0,cercle LF haut
24.152909740955412,24.93990219557795,23.0,1.0,cercle LF haut
24.078186270719453,24.928765423636683,23.0,1.0,cercle LF haut
24.003608949561375,24.916688674808384,23.0,1.0,cercle LF haut
23.929189601352295,24.903673863802773,23.0,1.0,cercle LF haut
23.85494002491747,24.88972305405475,23.0,1.0,cercle LF haut
23.78087199216568,24.874838457397267,23.0,1.0,cercle LF haut
23.70699724622283,24.85902243371065,23.0,1.0,cercle LF haut
23.633327499570147,24.842277490548426,23.0,1.0,cercle LF haut
23.55987443218722,24.824606282739797,23.0,1.0,cercle LF haut
23.486649689700194,24.806011611968707,23.0,1.0,cercle LF haut
23.413664881535414,24.786496426329663,23.0,1.0,cercle LF haut
23.340931579078802,24.766063819860307,23.0,1.0,cercle LF haut
23.268461313841282,24.744717032050904,23.0,1.0,cercle LF haut
23.196265575630502,24.722459447330706,23.0,1.0,cercle LF haut
23.124355810729188,24.69929459453138,23.0,1.0,cercle LF haut
23.052743420080393,24.675226146327546,23.0,1.0,cercle LF haut
22.98143975747993,24.65025791865445,23.0,1.0,cercle LF haut
22.91045612777628,24.624393870103006,23.0,1.0,cercle LF haut
22.839803785078267,24.59763810129217,23.0,1.0,cercle LF haut
22.76949393097078,24.56999485421879,23.0,1.0,cercle LF haut
22.699537712738795,24.54146851158508,23.0,1.0,cercle LF haut
22.629946221600065,24.512063596103747,23.0,1.0,cercle LF haut
22.560730490946618,24.48178476978096,23.0,1.0,cercle LF haut
22.491901494595492,24.45063683317717,23.0,1.0,cercle LF haut
22.423470145048892,24.418624724646065,23.0,1.0,cercle LF haut
22.35544729176405,24.38575351955155,23.0,1.0,cercle LF haut
22.287843719433116,24.352028429463132,23.0,1.0,cercle LF haut
22.220670146273267,24.31745480132961,23.0,1.0,cercle LF haut
22.15393722232742,24.28203811663137,23.0,1.0,cercle LF haut
22.087655527775713,24.2457839905113,23.0,1.0,cercle LF haut
22.021835571258038,24.20869817088455,23.0,1.0,cercle LF haut
21.956487788207983,24.170786537527235,23.0,1.0,cercle LF haut
21.891622539198337,24.1320551011442,23.0,1.0,cercle LF haut
21.827250108298458,24.092510002416084,23.0,1.0,cercle LF haut
21.763380701443793,24.052157511025715,23.0,1.0,cercle LF haut
21.70002444481778,24.0110040246641,23.0,1.0,cercle LF haut
21.637191383246392,23.969056068016105,23.0,1.0,cercle LF haut
21.574891478605558,23.926320291725986,23.0,1.0,cercle LF haut
21.513134608241785,23.882803471342957,23.0,1.0,cercle LF haut
21.451930563406137,23.838512506246985,23.0,1.0,cercle LF haut
21.391289047701882,23.793454418554912,23.0,1.0,cercle LF haut
21.33121967554603,23.747636352007113,23.0,1.0,cercle LF haut
21.271731970645025,23.70106557083493,23.0,1.0,cercle LF haut
21.212835364484793,23.653749458608935,23.0,1.0,cercle LF haut
21.15453919483544,23.60569551706831,23.0,1.0,cercle LF haut
21.096852704270777,23.556911364931477,23.0,1.0,cercle LF haut
21.039785038702977,23.5074047366882,23.0,1.0,cercle LF haut
20.983345245932515,23.457183481373306,23.0,1.0,cercle LF haut
20.927542274213693,23.40625556132227,23.0,1.0,cercle LF haut
20.872384970835938,23.354629050908812,23.0,1.0,cercle LF haut
20.81788208072111,23.302312135264756,23.0,1.0,cercle LF haut
20.764042245037018,23.24931310898232,23.0,1.0,cercle LF haut
20.710873999827438,23.195640374799027,23.0,1.0,cercle LF haut
20.658385774658733,23.14130244226552,23.0,1.0,cercle LF haut
20.606585891283412,23.086307926396398,23.0,1.0,cercle LF haut
20.555482562320734,23.030665546304345,23.0,1.0,cercle LF haut
20.505083889954648,22.97438412381777,23.0,1.0,cercle LF haut
20.455397864649235,22.917472582082137,23.0,1.0,cercle LF haut
20.406432363881866,22.859939944145253,23.0,1.0,cercle LF haut
20.35819515089423,22.801795331526694,23.0,1.0,cercle LF haut
20.31069387346156,22.743047962771655,23.0,1.0,cercle LF haut
20.26393606268007,22.68370715198937,23.0,1.0,cercle LF haut
20.217929131772973,22.623782307376423,23.0,1.0,cercle LF haut
20.17268037491512,22.563282929725112,23.0,1.0,cercle LF haut
20.128196966076576,22.50221861091716,23.0,1.0,cercle LF haut
20.084485957885192,22.44059903240295,23.0,1.0,cercle LF haut
20.041554280508453,22.37843396366659,23.0,1.0,cercle LF haut
19.999408740554756,22.315733260677014,23.0,1.0,cercle LF haut
19.958056019994217,22.25250686432534,23.0,1.0,cercle LF haut
19.91750267509932,22.188764798848833,23.0,1.0,cercle LF haut
19.87775513540541,22.124517170241564,23.0,1.0,cercle LF haut
19.838819702691353,22.05977416465219,23.0,1.0,cercle LF haut
19.800702549980404,21.994546046768978,23.0,1.0,cercle LF haut
19.763409720561505,21.92884315819237,23.0,1.0,cercle LF haut
19.726947127031167,21.862675915795418,23.0,1.0,cercle LF haut
19.69132055035603,21.796054810072178,23.0,1.0,cercle LF haut
19.656535638956335,21.728990403474555,23.0,1.0,cercle LF haut
19.622597907810395,21.661493328737624,23.0,1.0,cercle LF haut
19.589512737580225,21.593574287193906,23.0,1.0,cercle LF haut
19.55728537375845,21.5252440470767,23.0,1.0,cercle LF haut
19.525920925836665,21.456513441812827,23.0,1.0,cercle LF haut
19.49542436649536,21.387393368305066,23.0,1.0,cercle LF haut
19.46580053081551,21.317894785204476,23.0,1.0,cercle LF haut
19.437054115512,21.248028711172978,23.0,1.0,cercle LF haut
19.409189678189,21.17780622313639,23.0,1.0,cercle LF haut
19.382211636617352,21.10723845452823,23.0,1.0,cercle LF haut
19.35612426803418,21.036336593524574,23.0,1.0,cercle LF haut
19.33093170846473,20.96511188127021,23.0,1.0,cercle LF haut
19.306637952066644,20.893575610096445,23.0,1.0,cercle LF haut
19.283246850496706,20.821739121730705,23.0,1.0,cercle LF haut
19.260762112300156,20.749613805498406,23.0,1.0,cercle LF haut
19.23918730232274,20.677211096517215,23.0,1.0,cercle LF haut
19.21852584114553,20.604542473884067,23.0,1.0,cercle LF haut
19.198781004542575,20.53161945885521,23.0,1.0,cercle LF haut
19.179955922961565,20.458453613019568,23.0,1.0,cercle LF haut
19.16205358102752,20.38505653646571,23.0,1.0,cercle LF haut
19.145076817069572,20.31143986594271,23.0,1.0,cercle LF haut
19.129028322670976,20.237615273015184,23.0,1.0,cercle LF haut
19.113910642242374,20.16359446221285,23.0,1.0,cercle LF haut
19.099726172618375,20.089389169174805,23.0,1.0,cercle LF haut
19.086477162677564,20.015011158788905,23.0,1.0,cercle LF haut
19.074165712985952,19.94047222332651,23.0,1.0,cercle LF haut
19.062793775463934,19.865784180572852,23.0,1.0,cercle LF haut
19.052363153076833,19.790958871953418,23.0,1.0,cercle LF haut
19.042875499549027,19.716008160656507,23.0,1.0,cercle LF haut
19.034332319101782,19.640943929752417,23.0,1.0,cercle LF haut
19.02673496621476,19.56577808030943,23.0,1.0,cercle LF haut
19.020084645411266,19.490522529506933,23.0,1.0,cercle LF haut
19.014382411067274,19.415189208746046,23.0,1.0,cercle LF haut
19.009629167244274,19.33979006175793,23.0,1.0,cercle LF haut
19.005825667545928,19.264337042710174,23.0,1.0,cercle LF haut
19.00297251499859,19.18884211431152,23.0,1.0,cercle LF haut
19.001070161955703,19.11331724591523,23.0,1.0,cercle LF haut
19.000118910026078,19.037774411621417,23.0,1.0,cercle LF haut
19.166782273636464,19.03672512240971,23.0,1.0,cercle LF haut
19.167707101901378,19.110169544639806,23.0,1.0,cercle LF haut
19.169556611804182,19.18359650002509,23.0,1.0,cercle LF haut
19.172330510114094,19.256994347079335,23.0,1.0,cercle LF haut
19.176028357043045,19.33035144893132,23.0,1.0,cercle LF haut
19.180649566315402,19.403656175169765,23.0,1.0,cercle LF haut
19.18619340526095,19.476896903687297,23.0,1.0,cercle LF haut
19.192658994931016,19.550062022523054,23.0,1.0,cercle LF haut
19.200045310237844,19.62313993170374,23.0,1.0,cercle LF haut
19.208351180117106,19.696119045082717,23.0,1.0,cercle LF haut
19.217575287713586,19.768987792176933,23.0,1.0,cercle LF haut
19.227716170589936,19.841734620001386,23.0,1.0,cercle LF haut
19.238772220958566,19.914347994900773,23.0,1.0,cercle LF haut
19.25074168593652,19.986816404378104,23.0,1.0,cercle LF haut
19.26362266782342,20.05912835891995,23.0,1.0,cercle LF haut
19.277413124402308,20.131272393818048,23.0,1.0,cercle LF haut
19.29211086926345,20.203237070986983,23.0,1.0,cercle LF haut
19.307713572150973,20.275010980777633,23.0,1.0,cercle LF haut
19.32421875933231,20.346582743786108,23.0,1.0,cercle LF haut
19.34162381399041,20.417941012657913,23.0,1.0,cercle LF haut
19.359925976638614,20.489074473887012,23.0,1.0,cercle LF haut
19.379122345558155,20.55997184960951,23.0,1.0,cercle LF haut
19.399209877258222,20.630621899391738,23.0,1.0,cercle LF haut
19.420185386958487,20.70101342201234,23.0,1.0,cercle LF haut
19.44204554909402,20.771135257238186,23.0,1.0,cercle LF haut
19.464786897842572,20.840976287593765,23.0,1.0,cercle LF haut
19.488405827674043,20.910525440123816,23.0,1.0,cercle LF haut
19.512898593922117,20.97977168814889,23.0,1.0,cercle LF haut
19.538261313377983,21.048704053013555,23.0,1.0,cercle LF haut
19.564489964905974,21.117311605827044,23.0,1.0,cercle LF haut
19.591580390081113,21.18558346919595,23.0,1.0,cercle LF haut
19.61952829384841,21.253508818948795,23.0,1.0,cercle LF haut
19.648329245203822,21.321076885852147,23.0,1.0,cercle LF haut
19.67797867789676,21.388276957318027,23.0,1.0,cercle LF haut
19.708471891154048,21.455098379102346,23.0,1.0,cercle LF haut
19.73980405042522,21.521530556994076,23.0,1.0,cercle LF haut
19.771970188148998,21.58756295849491,23.0,1.0,cercle LF haut
19.80496520454088,21.653185114489148,23.0,1.0,cercle LF haut
19.838783868401695,21.71838662090351,23.0,1.0,cercle LF haut
19.87342081794697,21.783157140356654,23.0,1.0,cercle LF haut
19.908870561657018,21.84748640379814,23.0,1.0,cercle LF haut
19.945127479147615,21.911364212136505,23.0,1.0,cercle LF haut
19.982185822061037,21.974780437856296,23.0,1.0,cercle LF haut
20.020039714977482,22.03772502662374,23.0,1.0,cercle LF haut
20.05868315634656,22.10018799888081,23.0,1.0,cercle LF haut
20.098110019438824,22.162159451427414,23.0,1.0,cercle LF haut
20.138314053317124,22.22362955899154,23.0,1.0,cercle LF haut
20.179288883827663,22.284588575786962,23.0,1.0,cercle LF haut
20.221028014610603,22.345026837058427,23.0,1.0,cercle LF haut
20.263524828130006,22.404934760613905,23.0,1.0,cercle LF haut
20.306772586723035,22.46430284834386,23.0,1.0,cercle LF haut
20.350764433668168,22.523121687727077,23.0,1.0,cercle LF haut
20.39549339427229,22.581381953323,23.0,1.0,cercle LF haut
20.440952376976515,22.63907440825022,23.0,1.0,cercle LF haut
20.487134174480502,22.696189905650954,23.0,1.0,cercle LF haut
20.534031464885146,22.752719390141216,23.0,1.0,cercle LF haut
20.581636812853425,22.808653899246522,23.0,1.0,cercle LF haut
20.62994267078924,22.863984564822832,23.0,1.0,cercle LF haut
20.678941380034043,22.918702614462557,23.0,1.0,cercle LF haut
20.728625172081095,22.972799372885387,23.0,1.0,cercle LF haut
20.778986169807105,23.0262662633137,23.0,1.0,cercle LF haut
20.83001638872112,23.079094808832387,23.0,1.0,cercle LF haut
20.881707738230435,23.13127663373281,23.0,1.0,cercle LF haut
20.9340520229233,23.182803464840738,23.0,1.0,cercle LF haut
20.987040943868273,23.23366713282801,23.0,1.0,cercle LF haut
21.040666099929982,23.283859573507762,23.0,1.0,cercle LF haut
21.094918989101057,23.33337282911294,23.0,1.0,cercle LF haut
21.149791009850116,23.382199049557972,23.0,1.0,cercle LF haut
21.20527346248548,23.43033049368338,23.0,1.0,cercle LF haut
21.261357550534456,23.477759530483077,23.0,1.0,cercle LF haut
21.318034382137995,23.524478640314243,23.0,1.0,cercle LF haut
21.37529497146044,23.570480416089516,23.0,1.0,cercle LF haut
21.4331302401142,23.61575756445136,23.0,1.0,cercle LF haut
21.49153101859905,23.660302906928386,23.0,1.0,cercle LF haut
21.550488047755966,23.704109381073458,23.0,1.0,cercle LF haut
21.60999198023507,23.74717004158343,23.0,1.0,cercle LF haut
21.670033381977625,23.78947806140026,23.0,1.0,cercle LF haut
21.73060273371177,23.831026732793436,23.0,1.0,cercle LF haut
21.791690432461735,23.87180946842343,23.0,1.0,cercle LF haut
21.853286793070357,23.911819802386113,23.0,1.0,cercle LF haut
21.91538204973461,23.951051391237858,23.0,1.0,cercle LF haut
21.97796635755394,23.989498015001306,23.0,1.0,cercle LF haut
22.041029794091095,24.027153578151477,23.0,1.0,cercle LF haut
22.104562360945316,24.0640121105822,23.0,1.0,cercle LF haut
22.1685539853375,24.10006776855265,23.0,1.0,cercle LF haut
22.232994521707216,24.13531483561383,23.0,1.0,cercle LF haut
22.297873753321234,24.169747723514902,23.0,1.0,cercle LF haut
22.363181393893306,24.203360973089154,23.0,1.0,cercle LF haut
22.428907089215052,24.236149255119564,23.0,1.0,cercle LF haut
22.495040418797533,24.268107371183675,23.0,1.0,cercle LF haut
22.561570897523396,24.299230254477806,23.0,1.0,cercle LF haut
22.62848797730921,24.329512970620375,23.0,1.0,cercle LF haut
22.69578104877784,24.3589507184342,23.0,1.0,cercle LF haut
22.763439442940495,24.387538830707715,23.0,1.0,cercle LF haut
22.831452432888256,24.415272774934934,23.0,1.0,cercle LF haut
22.899809235492757,24.442148154034054,23.0,1.0,cercle LF haut
22.968499013115828,24.46816070704459,23.0,1.0,cercle LF haut
23.03751087532771,24.493306309802936,23.0,1.0,cercle LF haut
23.106833880633715,24.517580975596225,23.0,1.0,cercle LF haut
23.176457038208934,24.5409808557944,23.0,1.0,cercle LF haut
23.246369309640766,24.56350224046041,23.0,1.0,cercle LF haut
23.316559610679025,24.58514155893838,23.0,1.0,cercle LF haut
23.38701681299328,24.605895380419746,23.0,1.0,cercle LF haut
23.457729745937208,24.62576041448717,23.0,1.0,cercle LF haut
23.528687198319634,24.644733511636243,23.0,1.0,cercle LF haut
23.59987792018202,24.662811663774804,23.0,1.0,cercle LF haut
23.671290624582088,24.67999200469986,23.0,1.0,cercle LF haut
23.742913989383307,24.69627181055202,23.0,1.0,cercle LF haut
23.814736659049967,24.711648500247346,23.0,1.0,cercle LF haut
23.88674724644754,24.726119635886562,23.0,1.0,cercle LF haut
23.958934334648067,24.739682923141583,23.0,1.0,cercle LF haut
24.031286478740228,24.752336211619266,23.0,1.0,cercle LF haut
24.103792207643913,24.764077495202333,23.0,1.0,cercle LF haut
24.176440025928873,24.774904912367454,23.0,1.0,cercle LF haut
24.249218415637294,24.78481674648036,23.0,1.0,cercle LF haut
24.322115838109887,24.793811426068018,23.0,1.0,cercle LF haut
24.395120735815304,24.801887525067784,23.0,1.0,cercle LF haut
24.468221534182522,24.809043763053484,23.0,1.0,cercle LF haut
24.54140664343593,24.815279005438438,23.0,1.0,cercle LF haut
24.61466446043284,24.82059226365533,23.0,1.0,cercle LF haut
24.68798337050311,24.824982695312936,23.0,1.0,cercle LF haut
